Num,Clave_Nal,InAI18,InAI17,Cambio_InAI,Cambio_InAI_Factor2,Edad18,Sup18,Esc18,CRend,Crad,CCli,CPrec,CAuto,Cint
275,CHPER1051,21.42857143,7.692307692,13.73626374,1,52,1,4,0.5,0.04,0,-500,7,0
276,CHPER1052,14.28571429,7.692307692,6.593406593,1,75,3,4,-1,0.04,0,-150,2,0
277,CHPER1053,14.28571429,7.692307692,6.593406593,1,46,2,9,3,0.04,1,-400,7,0
278,CHPER1054,21.42857143,7.692307692,13.73626374,1,70,3.25,0,0,0.061,0,0,-3,0
279,CHPER1055,14.28571429,7.692307692,6.593406593,1,53,1,6,0.1,0.019,0,-100,-10,0
280,CHPER1056,14.28571429,7.692307692,6.593406593,1,55,0.69,6,0,0.019,0,0,-20,0
281,CHPER1057,21.42857143,7.692307692,13.73626374,1,79,0.5,0,0,0.019,0,-200,-12,0
282,CHPER1058,14.28571429,7.692307692,6.593406593,1,52,0.5,6,-0.1,0.019,0,-100,0,0
283,CHPER1059,21.42857143,7.692307692,13.73626374,1,58,1,6,0.1,0.019,0,200,0,0
284,CHPER106,21.42857143,7.692307692,13.73626374,1,48,4,3,-1,0.04,0,200,-10,0
285,CHPER1061,14.28571429,7.692307692,6.593406593,1,73,0.16,0,0.8,0.019,0,0,0,0
286,CHPER1062,14.28571429,7.692307692,6.593406593,1,51,0.5,0,0.2,0.019,0,-200,0,0
287,CHPER1063,14.28571429,7.692307692,6.593406593,1,42,0.5,6,0.1,0.019,0,-200,0,0
288,CHPER1064,14.28571429,7.692307692,6.593406593,1,54,1,0,0,0.04,0,-200,0,0
289,CHPER1065,14.28571429,7.692307692,6.593406593,1,57,1,6,0,0.019,0,-200,0,0
290,CHPER1066,14.28571429,7.692307692,6.593406593,1,76,1.4,0,0.2,0.019,0,-200,0,0
291,CHPER1067,14.28571429,7.692307692,6.593406593,1,67,1,6,0,0.019,0,-200,0,0
292,CHPER1068,14.28571429,7.692307692,6.593406593,1,57,1.74,6,0,0.019,0,0,0,0
293,CHPER1069,14.28571429,7.692307692,6.593406593,1,50,1,6,0.1,0.019,0,0,0,0
294,CHPER107,14.28571429,7.692307692,6.593406593,1,50,2,1,0,0.036,0,100,-10,0
295,CHPER1070,14.28571429,7.692307692,6.593406593,1,52,0.5,6,0,0.019,0,-200,0,0
296,CHPER1071,14.28571429,7.692307692,6.593406593,1,56,1,6,0,0.019,0,0,0,0
297,CHPER1073,21.42857143,7.692307692,13.73626374,1,53,0.52,6,0,0.019,0,-200,0,0
298,CHPER1074,21.42857143,7.692307692,13.73626374,1,58,1,6,0,0.019,0,0,0,0
299,CHPER1075,21.42857143,7.692307692,13.73626374,1,63,0.5,6,0,0.019,0,0,0,0
300,CHPER1076,21.42857143,7.692307692,13.73626374,1,80,0.5,0,0.1,0.019,0,-200,0,0
301,CHPER1077,21.42857143,7.692307692,13.73626374,1,75,0.5,0,0.01,0.019,0,-200,0,0
302,CHPER1078,21.42857143,15.38461538,6.043956044,1,73,1,0,-0.5,0.019,0,0,0,0
303,CHPER1079,21.42857143,7.692307692,13.73626374,1,58,1,6,1,0.019,0,-200,0,0
304,CHPER108,21.42857143,7.692307692,13.73626374,1,45,4.1,3,0,0.019,0,600,-10,0
305,CHPER1081,21.42857143,7.692307692,13.73626374,1,79,1,0,0,0.019,0,-200,0,0
306,CHPER1083,21.42857143,7.692307692,13.73626374,1,73,1.5,0,0,0.019,0,0,0,0
307,CHPER1084,21.42857143,7.692307692,13.73626374,1,70,0.16,6,0,0.019,0,-100,0,0
308,CHPER1085,21.42857143,7.692307692,13.73626374,1,61,2,6,0.1,0.019,0,-350,0,0.021
309,CHPER1086,21.42857143,7.692307692,13.73626374,1,64,0.5,6,0,0.019,0,-200,0,0
310,CHPER1088,21.42857143,7.692307692,13.73626374,1,50,0.5,9,0,0.019,0,-100,0,0
311,CHPER109,21.42857143,7.692307692,13.73626374,1,72,2,1,-1,0.08,0,200,5,0
312,CHPER1090,21.42857143,7.692307692,13.73626374,1,61,0.5,0,0,0.019,0,-100,0,0
313,CHPER1091,21.42857143,0,21.42857143,1,68,0.5,6,0,0.021,0,-100,0,0
314,CHPER1092,28.57142857,7.692307692,20.87912088,1,57,0.5,6,0,0.019,0,0,0,0
315,CHPER1093,21.42857143,7.692307692,13.73626374,1,66,0.25,9,0,0.019,0,-200,0,0
316,CHPER1094,21.42857143,7.692307692,13.73626374,1,53,0.68,6,0.1,0.021,0,-200,0,0
317,CHPER1095,21.42857143,7.692307692,13.73626374,1,83,1,0,0,0.019,0,300,0,0
318,CHPER1096,21.42857143,7.692307692,13.73626374,1,70,1.25,6,-0.2,0.019,0,-100,-10,0
319,CHPER1097,28.57142857,7.692307692,20.87912088,1,70,1.25,0,-0.2,0.019,0,-200,-10,0
320,CHPER1098,21.42857143,7.692307692,13.73626374,1,70,1.25,6,-0.3,0.019,0,-200,0,0
321,CHPER1099,35.71428571,7.692307692,28.02197802,1,73,0.26,0,0.2,0.061,-1,-100,0,0
322,CHPER110,14.28571429,7.692307692,6.593406593,1,29,3,6,0,0.036,1,200,-10,0
323,CHPER1100,21.42857143,7.692307692,13.73626374,1,77,1.62,0,0.1,0.019,0,-100,0,0
324,CHPER1101,14.28571429,0,14.28571429,1,66,0.24,6,0.5,0.021,0,-100,0,0
325,CHPER1102,21.42857143,7.692307692,13.73626374,1,52,1,6,0,0.021,0,0,0,0
326,CHPER1103,21.42857143,7.692307692,13.73626374,1,79,0.5,0,-0.3,0.019,0,100,0,0
327,CHPER1104,21.42857143,7.692307692,13.73626374,1,44,1.25,6,0,0.019,0,-200,0,0.021
328,CHPER1105,7.142857143,0,7.142857143,1,75,2,0,0,0.021,0,-300,-1,0
329,CHPER1106,14.28571429,0,14.28571429,1,52,7,12,-1.5,0.042,0,-1000,-2,0
330,CHPER1107,7.142857143,0,7.142857143,1,43,2,6,0,0.021,0,950,-3,0
331,CHPER1108,7.142857143,0,7.142857143,1,62,3,1,-0.5,0.021,0,0,-5,0
332,CHPER1109,7.142857143,0,7.142857143,1,71,1,2,0,0.021,0,1000,0,0
333,CHPER111,21.42857143,7.692307692,13.73626374,1,48,1,3,-1,0.029,0,200,-5,0
334,CHPER1110,0,0,0,1,54,1,3,1.5,0,0,-500,-26,0.021
335,CHPER1111,0,0,0,1,74,1,0,0,0,0,1000,90,0
336,CHPER1112,0,0,0,1,75,1,2,0.5,0,0,-500,-5,0
337,CHPER1113,0,0,0,1,75,2.5,3,-1,0,0,500,-8,0
338,CHPER1114,0,0,0,1,92,2.5,0,0,0,0,0,0,0
339,CHPER1115,0,0,0,1,87,2,2,-2.5,0,0,-300,84,0
340,CHPER1116,0,0,0,1,69,1,1,-4,0,0,0,36,0
341,CHPER1117,14.28571429,0,14.28571429,1,56,1,5,-1,0.021,0,800,45,0
342,CHPER1118,14.28571429,0,14.28571429,1,43,3,9,0,0.021,1,-100,-7,0
343,CHPER1119,0,0,0,1,77,2,6,-1,0,1,-800,1,0
344,CHPER112,21.42857143,7.692307692,13.73626374,1,46,3,6,0,0.019,1,0,-10,0
345,CHPER1120,0,0,0,1,50,2,8,-1,0,1,-650,-2,0
346,CHPER1122,0,0,0,1,58,3,1,-1,0,2,-100,-34,0
347,CHPER1123,0,0,0,1,78,1.5,0,1,0,0,-900,0,0
348,CHPER1124,0,0,0,1,77,2,0,-1.5,0,1,200,8,0
349,CHPER1127,0,0,0,1,71,1.5,0,0,0,1,-600,6,0
350,CHPER1128,7.142857143,0,7.142857143,1,55,3,6,0,0.021,0,-300,-6,0
351,CHPER1129,0,0,0,1,72,2,0,0,0,0,-300,-9,0
352,CHPER113,21.42857143,7.692307692,13.73626374,1,53,5,3,1,0.008,0,400,-10,0.042
353,CHPER1130,0,0,0,1,78,2.5,0,-0.5,0,0,-800,13,0
354,CHPER1131,0,0,0,1,81,5,6,0,0,0,200,0,0
355,CHPER1132,0,0,0,1,85,2,6,1,0,0,200,10,0
356,CHPER1133,14.28571429,0,14.28571429,1,73,3,0,0,0.021,0,500,0,0
357,CHPER1134,14.28571429,0,14.28571429,1,61,3,1,1,0.021,0,200,-39,0
358,CHPER1135,0,0,0,1,58,2,6,-2.8,0,0,-300,21.5,0
359,CHPER1136,7.142857143,0,7.142857143,1,41,2,12,-1.5,0.021,0,300,40,0
360,CHPER1137,0,0,0,1,60,1.66,0,-3.5,0,0,-800,9,0
361,CHPER1138,0,0,0,1,35,1.5,3,1,0,1,-800,-34,0
362,CHPER1139,0,0,0,1,61,4,3,0,0,0,-500,-1,0
363,CHPER114,21.42857143,7.692307692,13.73626374,1,56,5,1,-1,0.05,0,700,-10,0
364,CHPER1140,0,0,0,1,36,2,9,-2,0,1,0,-5,0
365,CHPER1141,0,0,0,1,65,3,5,0,0,1,-800,6,0
366,CHPER1142,0,0,0,1,54,3,4,0.5,0,1,-800,-4,0
367,CHPER1144,0,0,0,1,66,2,2,1,0,1,-1300,-30,0
368,CHPER1145,0,0,0,1,82,2,3,0,0,2,-300,0,0
369,CHPER1146,0,0,0,1,63,2,2,-1,0,0,0,-2,0
370,CHPER1147,0,0,0,1,43,2.5,9,0,0,1,-300,-4,0
371,CHPER1148,28.57142857,7.692307692,20.87912088,1,60,1,6,2.8,0.039,1,0,27.5,0
372,CHPER1149,28.57142857,15.38461538,13.18681319,1,56,4.5,9,1.5,0.04,0,0,0,-2.283
373,CHPER115,14.28571429,7.692307692,6.593406593,1,44,3,3,1,0.019,0,400,-20,0
374,CHPER1152,28.57142857,7.692307692,20.87912088,1,58,4,6,2.6,0.04,1,250,4.5,0
375,CHPER1154,35.71428571,23.07692308,12.63736264,1,68,1.51,6,-6,0.06,1,250,13.3,0
376,CHPER1155,35.71428571,15.38461538,20.32967033,1,78,3,4,-1.7,0.061,1,250,8.5,0
377,CHPER1156,35.71428571,23.07692308,12.63736264,1,63,2,4,-9,0.061,1,3000,6.3,0
378,CHPER1158,28.57142857,23.07692308,5.494505495,1,47,2.73,9,0,0.06,1,400,-24,0
379,CHPER1159,35.71428571,15.38461538,20.32967033,1,55,1.2,9,-1.5,0.061,1,250,4,0
380,CHPER116,21.42857143,7.692307692,13.73626374,1,58,4,1,-1,0.036,0,200,-10,0
381,CHPER1161,35.71428571,23.07692308,12.63736264,1,64,1,6,-0.5,0.06,0,1000,50,0
382,CHPER1162,28.57142857,7.692307692,20.87912088,1,64,2,6,0,0.061,1,250,-17,0
383,CHPER1164,28.57142857,7.692307692,20.87912088,1,63,1,6,-3,0.061,1,250,36,0
384,CHPER1168,35.71428571,15.38461538,20.32967033,1,70,2,4,-1,0.06,1,250,13,0
385,CHPER1169,28.57142857,15.38461538,13.18681319,1,64,2,6,-1.5,0.061,1,250,3,0
386,CHPER117,14.28571429,7.692307692,6.593406593,1,41,2,3,-0.5,0.019,0,200,0,0.031
387,CHPER1170,35.71428571,15.38461538,20.32967033,1,70,3.5,4,-3,0.06,1,250,-7,0
388,CHPER1171,28.57142857,7.692307692,20.87912088,1,58,1.82,6,0.3,0.082,1,-200,-5,0
389,CHPER1172,28.57142857,7.692307692,20.87912088,1,53,0.5,6,-0.5,0.061,0,-300,50,0
390,CHPER1174,28.57142857,0,28.57142857,1,68,1.5,8,0.9,0.021,0,900,0,0
391,CHPER1175,14.28571429,0,14.28571429,1,74,1.4,3,0.3,0.021,0,-100,0,0
392,CHPER1176,28.57142857,0,28.57142857,1,62,1,6,0.1,0.021,0,100,0,0
393,CHPER1177,14.28571429,0,14.28571429,1,50,1.68,0,0.2,0.021,0,700,0,0
394,CHPER1178,14.28571429,0,14.28571429,1,64,1,1,0.9,0.021,0,100,0,0
395,CHPER1179,14.28571429,0,14.28571429,1,79,1,6,0.2,0.021,0,-1400,0,0
396,CHPER118,21.42857143,7.692307692,13.73626374,1,47,3,6,-1.5,0.04,0,500,5,0
397,CHPER1180,21.42857143,0,21.42857143,1,53,1.18,6,0.2,0.021,0,1800,0,0
398,CHPER1181,28.57142857,0,28.57142857,1,63,1,2,0.5,0.021,0,-600,0,0
399,CHPER1182,28.57142857,0,28.57142857,1,63,1.35,3,0.2,0.021,0,200,0,0
400,CHPER1183,21.42857143,0,21.42857143,1,88,1,0,0.3,0.021,0,-500,0,0
401,CHPER1184,14.28571429,0,14.28571429,1,57,1.18,6,0.3,0.021,0,200,0,0
402,CHPER1185,14.28571429,0,14.28571429,1,63,1.4,6,0.2,0.021,0,1200,0,0
403,CHPER1186,28.57142857,0,28.57142857,1,67,0.8,9,-0.05,0.021,0,0,20,0.147
404,CHPER1187,28.57142857,0,28.57142857,1,62,2.02,3,0.3,0.021,0,-300,0,0
405,CHPER1188,14.28571429,0,14.28571429,1,75,1.55,3,0.2,0.021,0,-500,0,0
406,CHPER1189,21.42857143,0,21.42857143,1,58,1.13,6,0.2,0.021,0,-700,0,0
407,CHPER119,21.42857143,7.692307692,13.73626374,1,34,4,6,0,0.019,0,200,-10,0
408,CHPER1190,14.28571429,0,14.28571429,1,63,0.73,2,0.3,0.021,0,-100,0,0.063
409,CHPER1191,21.42857143,0,21.42857143,1,57,0.4,2,0,0.021,0,2000,0,0
410,CHPER1192,35.71428571,0,35.71428571,1,76,2,9,-0.15,0.021,0,-200,0,0
411,CHPER1193,14.28571429,0,14.28571429,1,63,1.35,3,0.2,0.021,0,-1600,0,0
412,CHPER1194,21.42857143,0,21.42857143,1,41,1,4,0.1,0.021,0,1500,0,0
413,CHPER1195,21.42857143,0,21.42857143,1,61,1,9,2,0.021,0,300,0,0
414,CHPER1196,21.42857143,0,21.42857143,1,83,1,6,0,0.021,0,0,0,0
415,CHPER1198,28.57142857,0,28.57142857,1,57,1,2,0.1,0.021,0,600,0,0
416,CHPER120,21.42857143,7.692307692,13.73626374,1,35,3,3,1,0.018,0,400,-10,0
417,CHPER1201,35.71428571,0,35.71428571,1,66,1,1,1.15,0.021,0,200,0,0
418,CHPER1204,14.28571429,0,14.28571429,1,59,1.5,0,0.3,0.021,0,2200,0,0
419,CHPER122,14.28571429,7.692307692,6.593406593,1,27,2,6,0,0.047,0,200,-5,0
420,CHPER1225,14.28571429,0,14.28571429,1,68,1,1,0.21,0.042,0,1500,0,0
421,CHPER1226,0,0,0,1,75,2,0,-1.5,0,1,-800,-9,0
422,CHPER1227,7.142857143,0,7.142857143,1,82,3,0,0,0.021,1,700,75,0
423,CHPER1228,0,0,0,1,80,3,2,2.88,0,0,-800,-20,0
424,CHPER123,21.42857143,7.692307692,13.73626374,1,39,5,3,1,0.047,0,200,-10,0
425,CHPER1230,0,0,0,1,76,3,0,1.5,0,1,200,-14,0
426,CHPER1232,7.142857143,0,7.142857143,1,70,2,0,0,0.021,0,100,0,0
427,CHPER1233,21.42857143,7.692307692,13.73626374,1,64,1,2,1.1,0.049,0,-500,7,0
428,CHPER1234,21.42857143,7.692307692,13.73626374,1,53,1.38,6,1.1,0.019,0,-450,-4,0
429,CHPER1235,21.42857143,15.38461538,6.043956044,1,61,1,6,-2,0.018,0,-600,12,0
430,CHPER1237,14.28571429,7.692307692,6.593406593,1,61,2,2,-2.7,0.019,0,-400,-2,0
431,CHPER1238,21.42857143,7.692307692,13.73626374,1,69,3.46,1,-1.3,0.019,0,-600,4,0
432,CHPER1239,7.142857143,7.692307692,-0.549450549,0,63,1,2,0,0.019,0,-600,7,0
433,CHPER124,28.57142857,7.692307692,20.87912088,1,61,4,1,0,0.05,0,300,-10,0.042
434,CHPER1240,21.42857143,7.692307692,13.73626374,1,66,2,2,1,0.04,0,-400,17,0
435,CHPER1241,14.28571429,7.692307692,6.593406593,1,57,1.66,4,-1.5,0.019,0,-600,20,0
436,CHPER1243,14.28571429,7.692307692,6.593406593,1,72,3.43,1,-2,0.019,0,-500,-3,0
437,CHPER1246,14.28571429,7.692307692,6.593406593,1,43,1.5,7,1,0.019,0,200,2,0
438,CHPER1247,14.28571429,7.692307692,6.593406593,1,64,4,5,-3,0.019,-1,-100,-2,0
439,CHPER1248,21.42857143,7.692307692,13.73626374,1,57,3,7,2,0.04,1,-250,26,0
440,CHPER1249,14.28571429,7.692307692,6.593406593,1,66,1.25,5,-2.7,0.019,0,200,9,0
441,CHPER125,0,0,0,1,56,2,7,0,0,0,0,0,0
442,CHPER1250,14.28571429,7.692307692,6.593406593,1,68,2,4,-3.2,0.019,0,0,25,0
443,CHPER1252,14.28571429,7.692307692,6.593406593,1,72,3,2,-3.25,0.019,0,-500,-3,0
444,CHPER1253,21.42857143,15.38461538,6.043956044,1,72,3.68,3,-3.5,0.018,-1,-600,-1,-0.146
445,CHPER1254,21.42857143,7.692307692,13.73626374,1,63,3,3,-2.7,0.04,0,-300,-3,0
446,CHPER1255,21.42857143,7.692307692,13.73626374,1,77,4,1,-1,0.019,0,-500,8,-0.146
447,CHPER1256,14.28571429,7.692307692,6.593406593,1,63,1.72,5,2.2,0.019,1,-500,-3,0
448,CHPER1257,14.28571429,7.692307692,6.593406593,1,67,1.8,2,-3.05,0.018,0,-500,-2,0
449,CHPER1258,21.42857143,15.38461538,6.043956044,1,46,13,6,1,0.063,0,-400,-15,0
450,CHPER1259,21.42857143,15.38461538,6.043956044,1,66,2,1,1,0.042,0,-200,-10,0
451,CHPER126,21.42857143,7.692307692,13.73626374,1,38,2,5,0,0.029,0,200,0,0
452,CHPER1260,21.42857143,15.38461538,6.043956044,1,55,2,9,3,0.042,-1,1500,80,0
453,CHPER1261,21.42857143,15.38461538,6.043956044,1,45,23,9,2.5,0.021,-1,500,50,0
454,CHPER1262,21.42857143,7.692307692,13.73626374,1,66,3,0,0.5,0.021,0,-100,-25,0
455,CHPER1263,21.42857143,15.38461538,6.043956044,1,68,1,3,0.5,0.063,0,-300,-10,0
456,CHPER1264,21.42857143,7.692307692,13.73626374,1,84,2,2,1,0.063,0,1500,80,0
457,CHPER1265,21.42857143,15.38461538,6.043956044,1,59,2,6,1,0.063,0,-300,-5,0
458,CHPER1266,35.71428571,30.76923077,4.945054945,1,66,4,3,0,0.045,0,300,0,0
459,CHPER1267,21.42857143,15.38461538,6.043956044,1,62,3,3,0.5,0.063,0,-800,-60,0
460,CHPER1268,21.42857143,15.38461538,6.043956044,1,67,4,0,2.5,0.042,0,100,0,0
461,CHPER1269,21.42857143,7.692307692,13.73626374,1,58,5,0,0,0.042,0,-300,-20,0
462,CHPER127,0,0,0,1,75,1,0,0,0,0,0,0,0
463,CHPER1270,21.42857143,15.38461538,6.043956044,1,79,5,2,0.5,0.063,0,-200,60,0
464,CHPER1272,21.42857143,15.38461538,6.043956044,1,78,1.5,5,0.5,0.063,-1,200,80,0
465,CHPER1273,21.42857143,15.38461538,6.043956044,1,59,3,17,0.5,0.021,0,-300,0,0
466,CHPER1274,21.42857143,15.38461538,6.043956044,1,37,4,12,1,0.073,0,-300,20,0
467,CHPER1275,14.28571429,15.38461538,-1.098901099,0,34,3,12,1,0,0,-800,0,0
468,CHPER1276,21.42857143,15.38461538,6.043956044,1,64,1,6,1,0.063,0,-300,-20,0
469,CHPER1277,21.42857143,15.38461538,6.043956044,1,59,3,0,1,0.042,0,-200,0,0
470,CHPER1278,21.42857143,15.38461538,6.043956044,1,59,1,6,1,0.042,0,-200,-20,0
471,CHPER1279,21.42857143,15.38461538,6.043956044,1,88,3,0,1,0.063,0,-300,0,0
472,CHPER128,0,0,0,1,55,1,9,0,0,0,0,0,0
473,CHPER1280,21.42857143,15.38461538,6.043956044,1,60,1.5,12,1,0.063,-1,-300,70,0
474,CHPER1281,21.42857143,15.38461538,6.043956044,1,60,4.5,0,1,0.042,1,-300,0,0
475,CHPER1283,14.28571429,7.692307692,6.593406593,1,72,2,1,1.5,0.042,0,-2500,0,0
476,CHPER1285,42.85714286,7.692307692,35.16483516,1,64,2.5,8,3,0.04,1,-400,0,0
477,CHPER1286,21.42857143,0,21.42857143,1,67,1,1,-4.5,0.042,1,-100,0,0
478,CHPER1287,21.42857143,0,21.42857143,1,75,2.5,1,-1,0.042,1,-300,-35,0
479,CHPER1289,50,15.38461538,34.61538462,1,64,2,4,-1,0.048,1,-200,11,-0.333
480,CHPER129,0,0,0,1,65,1,0,0,0,0,0,0,0
481,CHPER1290,35.71428571,23.07692308,12.63736264,1,75,2,1,1,0.019,1,-200,-8,0
482,CHPER1291,21.42857143,0,21.42857143,1,67,1,6,3,0.042,1,1000,-95,0
483,CHPER1292,50,0,50,1,66,2,2,0,0.094,1,100,2,0
484,CHPER1293,28.57142857,0,28.57142857,1,68,1.98,2,1.5,0.042,1,0,-85,0
485,CHPER1294,28.57142857,30.76923077,-2.197802198,0,73,2,3,-1.5,0.018,1,-700,5,0
486,CHPER1295,21.42857143,0,21.42857143,1,51,3,4,1.5,0.063,1,0,3,0
487,CHPER1296,35.71428571,7.692307692,28.02197802,1,70,3,0,1,0.061,1,-100,0,0
488,CHPER1297,35.71428571,0,35.71428571,1,75,1,2,-0.5,0.042,0,500,5,0
489,CHPER1298,42.85714286,0,42.85714286,1,58,2,2,1.5,0.042,1,0,-5,0
490,CHPER1299,21.42857143,7.692307692,13.73626374,1,79,3,3,1.5,0.04,0,100,-8,0
491,CHPER130,21.42857143,7.692307692,13.73626374,1,55,2,1,-1,0.029,0,600,-10,0
492,CHPER1302,28.57142857,7.692307692,20.87912088,1,50,1.95,6,1.5,0.04,0,-300,4,0.042
493,CHPER1303,42.85714286,0,42.85714286,1,62,3,3,1,0.063,0,-200,0,0
494,CHPER1304,28.57142857,0,28.57142857,1,58,1.85,6,-1,0.063,1,0,42,0
495,CHPER1307,21.42857143,0,21.42857143,1,63,2,3,3,0.063,1,600,-100,0
496,CHPER1308,42.85714286,15.38461538,27.47252747,1,64,2,9,1,0.061,1,-500,-3,0
497,CHPER131,14.28571429,7.692307692,6.593406593,1,72,3,3,-3,0.019,0,0,10,0
498,CHPER1310,28.57142857,0,28.57142857,1,39,1,5,0,0.042,0,-200,-4,0
499,CHPER1311,7.142857143,0,7.142857143,1,44,1,0,0.8,0.021,1,-200,0,0
500,CHPER1312,35.71428571,7.692307692,28.02197802,1,59,3,6,2,0.019,0,-500,0,0
501,CHPER1313,14.28571429,7.692307692,6.593406593,1,49,1.5,7,0,0.019,1,-300,0,0
502,CHPER1314,7.142857143,0,7.142857143,1,72,1,0,-0.5,0.021,1,-300,0,0
503,CHPER1315,14.28571429,7.692307692,6.593406593,1,54,2,4,0.5,0.019,1,-300,-5,0
504,CHPER1316,0,0,0,1,38,1,3,1,0,1,-300,-30,0
505,CHPER1317,14.28571429,7.692307692,6.593406593,1,51,2,6,0.8,0.019,0,-300,0,0
506,CHPER1318,7.142857143,0,7.142857143,1,50,1,5,0.6,0.042,0,-300,0,0
507,CHPER1319,14.28571429,7.692307692,6.593406593,1,33,2,9,1,0.019,1,-300,0,0
508,CHPER132,21.42857143,7.692307692,13.73626374,1,73,1,0,0,0.018,0,200,-10,0.021
509,CHPER1320,14.28571429,7.692307692,6.593406593,1,74,2,0,0.5,0.019,0,-300,0,0
510,CHPER1321,7.142857143,0,7.142857143,1,62,2,6,1.3,0.021,1,-300,0,0
511,CHPER1322,14.28571429,0,14.28571429,1,50,1,9,0,0.021,0,-300,0,0
512,CHPER1323,7.142857143,7.692307692,-0.549450549,0,62,2,4,1.2,-0.002,1,-100,0,0
513,CHPER1324,7.142857143,7.692307692,-0.549450549,0,43,2,9,3.5,-0.002,1,0,0,0
514,CHPER1325,21.42857143,7.692307692,13.73626374,1,57,3.5,2,1.3,0.019,1,-200,0,0.021
515,CHPER1326,14.28571429,0,14.28571429,1,54,1,9,0.8,0.021,1,800,0,0
516,CHPER1327,14.28571429,0,14.28571429,1,62,2,6,0.3,0.021,1,0,0,0
517,CHPER1328,7.142857143,0,7.142857143,1,56,2,4,1,0.021,1,-100,0,0
518,CHPER1329,14.28571429,7.692307692,6.593406593,1,42,3,6,0.5,0.019,1,-100,0,0
519,CHPER133,14.28571429,7.692307692,6.593406593,1,52,4,3,1,0.029,0,400,-10,0.021
520,CHPER1330,0,0,0,1,49,6,3,0,0,1,100,0,0
521,CHPER1331,7.142857143,7.692307692,-0.549450549,0,69,1,0,0,-0.002,1,-100,0,0
522,CHPER1332,7.142857143,0,7.142857143,1,69,2,0,0,0.021,1,-300,0,0
523,CHPER1333,7.142857143,0,7.142857143,1,77,1,2,0.5,0.021,1,-200,0,0
524,CHPER1334,7.142857143,7.692307692,-0.549450549,0,60,2,4,0,-0.002,1,-100,0,0
525,CHPER1335,14.28571429,0,14.28571429,1,58,1.5,3,0.5,0.021,1,-200,0,0
526,CHPER1336,7.142857143,0,7.142857143,1,38,1,9,0.9,0.042,1,-200,0,0
527,CHPER1337,7.142857143,0,7.142857143,1,64,1,0,1,0.021,1,-100,0,0
528,CHPER1338,0,0,0,1,54,1,2,1,0,1,-300,0,0
529,CHPER1339,14.28571429,7.692307692,6.593406593,1,54,4.2,4,5.8,0.042,1,500,0,0
530,CHPER134,14.28571429,7.692307692,6.593406593,1,81,2,1,-2,0.036,0,200,-10,0
531,CHPER1340,14.28571429,7.692307692,6.593406593,1,78,4,11,1,0.021,1,-300,2,0
532,CHPER1342,14.28571429,7.692307692,6.593406593,1,61,2,6,1,0.042,1,0,-19,0
533,CHPER1343,21.42857143,15.38461538,6.043956044,1,43,1.5,2,1.3,0.042,1,1500,35,0
534,CHPER1344,21.42857143,15.38461538,6.043956044,1,61,2,2,0.1,0.021,1,700,0,0
535,CHPER1345,14.28571429,7.692307692,6.593406593,1,45,1,4,2,0.042,2,900,0,0
536,CHPER1346,14.28571429,7.692307692,6.593406593,1,64,2,3,0.2,0.042,2,100,-10,0
537,CHPER1348,14.28571429,7.692307692,6.593406593,1,57,2.5,2,1.3,0.07,1,700,-20.2,0
538,CHPER1349,14.28571429,7.692307692,6.593406593,1,47,2,1,0.5,0.042,1,600,5,0
539,CHPER135,14.28571429,7.692307692,6.593406593,1,55,1,2,-1,0.029,0,200,-10,0
540,CHPER1350,14.28571429,7.692307692,6.593406593,1,41,1.5,3,0,0.042,1,-100,13,0
541,CHPER1351,14.28571429,7.692307692,6.593406593,1,80,2,1,3.5,0.021,1,-300,-15,0.052
542,CHPER1352,7.142857143,7.692307692,-0.549450549,0,54,2,9,2,0.021,1,-200,-93.75,0
543,CHPER1353,14.28571429,7.692307692,6.593406593,1,40,5,6,-1,0.042,1,300,-90,0
544,CHPER1354,14.28571429,7.692307692,6.593406593,1,58,4.49,17,1,0.052,2,700,0,0.021
545,CHPER1355,14.28571429,7.692307692,6.593406593,1,65,2.5,4,-1,0.042,1,500,-20,0
546,CHPER1356,14.28571429,7.692307692,6.593406593,1,61,1,4,1,0.042,1,-200,0,0.021
547,CHPER1357,14.28571429,7.692307692,6.593406593,1,60,4,1,0,0.063,1,-200,2,0.021
548,CHPER1359,7.142857143,7.692307692,-0.549450549,0,56,3,0,1,0.019,1,-1300,5,0
549,CHPER136,21.42857143,7.692307692,13.73626374,1,57,4,2,0,0.019,0,200,-10,0
550,CHPER1361,14.28571429,7.692307692,6.593406593,1,55,4,2,2.1,0.042,1,0,-20,0
551,CHPER1362,7.142857143,7.692307692,-0.549450549,0,37,3,0,-0.5,-0.002,1,-200,-10,0
552,CHPER1364,28.57142857,7.692307692,20.87912088,1,56,0.2,0,-4.5,0.071,1,0,0,0.059
553,CHPER1365,28.57142857,7.692307692,20.87912088,1,50,2,2,1.5,0.061,1,-500,0,0.087
554,CHPER1366,28.57142857,7.692307692,20.87912088,1,67,0.94,1,0,0.04,1,0,0,0.094
555,CHPER1367,14.28571429,7.692307692,6.593406593,1,61,1,0,-1,0.019,1,0,0,0
556,CHPER1368,28.57142857,7.692307692,20.87912088,1,49,2,3,1,0.089,1,-100,10,0.021
557,CHPER1369,28.57142857,15.38461538,13.18681319,1,50,1,2,-3.5,0.071,1,-200,10,0
